Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
18443618773,"May 9, 2026, 6:38:25 PM",Park 4k,Walk,"",4654,4.01,,,false,,,activities/18443618773.gpx,,,4654.0,2715.0,4012.5,2.42,1.478,0.0,0.0,49.5,53.6,12.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1778349600.0,1.0,27.6,28.2,24.7,0.84,1008.1,3.5,5.6,269.0,0.0,1778287862.0,1778335552.0,0.625,,,0.0,1.0,0.27,19800.0,0.0,,,,,,0.862,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18442558199,"May 9, 2026, 5:45:32 PM",Walk home,Walk,"",647,1.02,,,false,,,activities/18442558199.gpx,,,647.0,647.0,1028.1,2.727,1.589,9.2,5.8,46.0,51.9,14.7,0.2,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1778346000.0,1.0,28.7,29.6,25.4,0.82,1008.1,3.2,5.6,263.0,0.0,1778287860.0,1778335550.0,0.625,,,0.0,1.0,0.2,20178.0,0.0,,,,,,1.589,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18429058517,"May 8, 2026, 5:03:22 PM",Park 10k,Walk,"",5801,10.01,,,false,,,activities/18429058517.gpx,,,5801.0,5303.0,10012.7,10.496,1.888,15.4,16.6,47.4,52.5,16.4,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1778259600.0,1.0,29.2,29.6,25.4,0.8,1007.7,4.3,6.7,242.0,0.0,1778201493.0,1778249108.0,0.625,,,0.0,1.0,0.34,20206.0,0.0,,,,,,1.726,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18413973207,"May 7, 2026, 3:56:05 PM",Streak Save ( Sorry ),Walk,Haven't slept in 29hrs,206,0.27,,,false,,,activities/18413973207.gpx,,,206.0,206.0,273.9,2.35,1.33,0.0,2.9,49.8,52.9,7.8,-1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1778166000.0,1.0,29.8,29.6,24.4,0.73,1005.3,6.0,9.0,233.0,0.0,1778115131.0,1778162678.0,0.625,,,0.0,1.0,0.37,19394.0,0.0,,,,,,1.33,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18403605978,"May 6, 2026, 6:17:33 PM",Park 5k,Walk,"",3582,5.01,,,false,,,activities/18403605978.gpx,,,3582.0,3582.0,5015.7,3.74,1.4,0.0,0.0,49.4,51.7,10.8,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1778090400.0,1.0,27.7,28.5,24.4,0.82,1006.5,2.6,5.8,266.0,0.0,1778028775.0,1778076260.0,0.625,,,0.0,1.0,0.16,18789.0,0.0,,,,,,1.4,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18387857464,"May 5, 2026, 4:04:13 PM",Streak save ( Sorry ),Walk,"",432,0.55,,,false,,,activities/18387857464.gpx,,,432.0,388.0,549.8,2.34,1.417,4.1,9.7,35.7,45.9,19.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1777996800.0,1.0,29.2,30.0,24.1,0.74,1007.4,2.5,4.7,260.0,0.0,1777942419.0,1777989830.0,0.625,,,0.0,1.0,0.05,19943.0,0.0,,,,,,1.273,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18374427535,"May 4, 2026, 3:54:31 PM",Park 5k,Walk,"",3267,5.05,,,false,,,activities/18374427535.gpx,,,3267.0,3267.0,5056.5,5.14,1.548,2.9,0.0,49.3,53.0,12.2,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1777906800.0,1.0,32.0,31.2,17.9,0.43,1002.1,3.8,8.9,264.0,0.0,1777856060.0,1777903400.0,0.625,,,0.0,1.0,0.0,21364.0,0.0,,,,,,1.548,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18363398833,"May 3, 2026, 4:42:02 PM",Park 5k,Walk,"",3218,5.06,,,false,,,activities/18363398833.gpx,,,3218.0,3196.0,5065.2,2.85,1.585,0.0,0.0,49.4,51.8,11.7,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1777824000.0,1.0,30.9,30.9,22.8,0.62,1001.8,3.3,6.6,270.0,0.0,1777769696.0,1777816966.0,0.625,,,0.0,1.0,0.0,20499.0,0.0,,,,,,1.574,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18349253285,"May 2, 2026, 3:38:34 PM",Park,Walk,"",3692,6.07,,,false,,,activities/18349253285.gpx,,,3692.0,3692.0,6070.4,5.46,1.644,45.7,48.2,46.7,50.9,11.8,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1777734000.0,1.0,30.7,29.9,21.5,0.58,1001.0,5.0,9.6,257.0,0.0,1777683340.0,1777730539.0,0.5,,,0.0,1.0,0.0,20480.0,0.0,,,,,,1.644,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18336800405,"May 1, 2026, 5:44:05 PM",Park 5k,Walk,"",2702,5.08,,,false,,,activities/18336800405.gpx,,,2702.0,2601.0,5085.9,5.14,1.955,85.1,88.0,48.6,52.9,16.9,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1777654800.0,1.0,30.0,30.4,22.0,0.62,1003.1,2.3,6.3,254.0,0.0,1777596984.0,1777644109.0,0.375,,,0.0,1.0,0.0,20830.0,0.0,,,,,,1.882,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18323746056,"Apr 30, 2026, 7:22:01 PM",Walk with Abrar,Walk,"",3575,3.31,,,false,,,activities/18323746056.gpx,,,3575.0,2882.0,3309.1,2.86,1.148,15.8,18.5,29.2,37.0,28.6,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1777575600.0,1.0,28.0,28.5,24.2,0.8,1004.0,3.2,6.1,257.0,0.0,1777596980.0,1777644099.0,0.375,,,0.0,1.0,0.03,21783.0,0.0,,,,,,0.926,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18318430539,"Apr 30, 2026, 11:58:25 AM",Nagan to home,Walk,"",1198,1.63,,,false,,,activities/18318430539.gpx,,,1198.0,1164.0,1633.4,2.6,1.403,9.2,6.2,46.0,51.9,14.4,0.2,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1777546800.0,1.0,35.3,37.2,22.7,0.48,1002.3,5.7,10.0,239.0,0.0,1777510629.0,1777557679.0,0.375,,,0.0,1.0,0.01,21981.0,4.0,,,,,,1.363,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18311066566,"Apr 29, 2026, 5:50:31 PM",Park 10k,Walk,"",7721,10.03,,,false,,,activities/18311066566.gpx,,,7721.0,6658.0,10035.7,2.767,1.507,128.2,131.5,48.7,53.0,11.6,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1777482000.0,1.0,28.3,28.9,24.3,0.79,1003.9,2.9,5.9,254.0,0.0,1777424272.0,1777471247.0,0.375,,,0.37,1.0,0.04,19576.0,0.0,,,,,,1.3,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18295157855,"Apr 28, 2026, 4:32:01 PM",Park 5k,Walk,"",3270,5.02,,,false,,,activities/18295157855.gpx,,,3270.0,3270.0,5025.1,2.34,1.537,60.4,63.0,48.9,53.6,11.8,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1777392000.0,1.0,28.8,28.6,23.2,0.72,1003.5,4.0,7.4,252.0,0.0,1777337911.0,1777384805.0,0.375,,,0.0,1.0,0.01,22134.0,0.0,,,,,,1.537,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18276840072,"Apr 27, 2026, 10:25:06 AM",Walk to sliders ( ft Abrar),Walk,"",2273,2.66,,,false,,,activities/18276840072.gpx,,,2273.0,2255.0,2666.3,2.48,1.182,20.7,13.9,8.1,17.8,15.2,0.3,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1777284000.0,1.0,34.6,36.1,23.0,0.51,1002.7,6.4,11.1,243.0,0.0,1777251572.0,1777298381.0,0.375,,,0.0,1.0,0.04,21914.0,7.0,,,,,,1.173,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18270860028,"Apr 26, 2026, 6:16:23 PM",Park 5k,Walk,"",3343,5.06,,,false,,,activities/18270860028.gpx,,,3343.0,3224.0,5064.0,3.8,1.571,67.6,64.1,49.3,53.7,10.1,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1777226400.0,1.0,27.8,28.3,22.3,0.72,1006.1,2.4,6.4,257.0,0.0,1777165214.0,1777211962.0,0.375,,,0.0,1.0,0.31,21683.0,0.0,,,,,,1.515,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18255807359,"Apr 25, 2026, 5:02:18 PM",Park 5k,Walk,"",2909,5.03,,,false,,,activities/18255807359.gpx,,,2909.0,2889.0,5034.6,4.46,1.743,60.0,60.4,49.0,53.5,11.6,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1777136400.0,2.0,27.9,29.2,24.4,0.81,1008.3,2.4,6.2,258.0,0.0,1777078864.0,1777125533.0,0.375,,,0.53,1.0,0.57,20727.0,0.0,,,,,,1.731,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18242119466,"Apr 24, 2026, 5:08:00 PM",park 5k,Walk,"",3106,5.07,,,false,,,activities/18242119466.gpx,,,3106.0,3106.0,5069.6,5.26,1.632,64.3,62.8,47.1,52.7,9.8,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1777050000.0,2.0,27.3,28.4,24.4,0.84,1008.3,2.6,5.8,263.0,0.0,1776992512.0,1777039102.0,0.25,,,0.52,1.0,0.62,20018.0,0.0,,,,,,1.632,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18229957982,"Apr 23, 2026, 6:02:56 PM",Park 5k,Walk,"",2843,5.05,,,false,,,activities/18229957982.gpx,,,2843.0,2843.0,5052.9,4.84,1.777,64.6,66.1,46.8,53.1,10.3,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1776967200.0,2.0,26.6,27.6,24.1,0.86,1008.0,2.5,5.5,263.0,0.0,1776906164.0,1776952676.0,0.125,,,0.51,1.0,0.4,20764.0,0.0,,,,,,1.777,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18214527264,"Apr 22, 2026, 4:10:44 PM",Park,Walk,leg day tiredness ,2966,3.70,,,false,,,activities/18214527264.gpx,,,2966.0,2810.0,3704.4,2.48,1.318,44.4,44.9,48.9,53.5,11.4,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1776873600.0,2.0,27.1,27.1,23.1,0.79,1006.9,4.0,7.1,255.0,0.0,1776819795.0,1776866225.0,0.125,,,0.45,1.0,0.58,22332.0,0.0,,,,,,1.249,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18202024153,"Apr 21, 2026, 5:37:32 PM",Park 5k,Walk,"",3192,5.08,,,false,,,activities/18202024153.gpx,,,3192.0,3192.0,5085.5,4.56,1.593,64.5,65.0,48.8,53.9,9.5,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1776790800.0,3.0,25.9,26.6,21.8,0.78,1008.4,2.4,5.2,245.0,0.0,1776733449.0,1776779800.0,0.125,,,0.0,1.0,0.64,21169.0,0.0,,,,,,1.593,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18184880955,"Apr 20, 2026, 2:20:11 PM",Walk to Hamza house,Walk,"",1813,3.14,,,false,,,activities/18184880955.gpx,,,1813.0,1485.0,3142.1,5.2,2.116,14.7,24.4,40.4,52.9,39.5,-0.3,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1776693600.0,2.0,28.6,28.0,20.6,0.62,1007.2,4.1,7.3,254.0,0.0,1776647122.0,1776693391.0,0.125,,,0.0,1.0,0.4,22572.0,0.0,,,,,,1.733,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18172478256,"Apr 19, 2026, 12:32:04 PM",Park x21,Walk,"",3650,5.72,,,false,,,activities/18172478256.gpx,,,3650.0,3626.0,5728.1,2.5,1.58,71.9,73.6,47.0,52.8,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.569,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18159140445,"Apr 18, 2026, 12:33:25 PM",Park x34,Walk,"",6414,10.11,,,false,,,activities/18159140445.gpx,,,6414.0,6339.0,10112.0,10.767,1.595,119.6,120.6,47.7,53.5,13.2,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.577,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18145827228,"Apr 17, 2026, 12:55:33 PM",Park x36,Walk,"",6482,10.17,,,false,,,activities/18145827228.gpx,,,6482.0,6287.0,10171.3,5.9,1.618,129.3,130.2,47.6,54.2,9.6,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.569,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18132216498,"Apr 16, 2026, 12:20:37 PM",Park x36,Walk,"",5867,10.24,,,false,,,activities/18132216498.gpx,,,5867.0,5833.0,10247.9,4.48,1.757,135.3,137.7,47.5,53.5,11.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,12.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.747,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18118208476,"Apr 15, 2026, 12:10:33 PM",Bedroom to dining room,Walk,"",3621,3.82,,,false,,,activities/18118208476.gpx,,,3621.0,3572.0,3822.5,2.247,1.07,0.0,0.0,50.1,50.1,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,7.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.056,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
